Name,Address,Latitude,Longitude,Provider1,Providerprice1,Provider2,Providerprice2,Provider3,Providerprice3,Provider4,Providerprice4,Provider5,Providerprice5,URL
Mercure Hotel Berlin Zentrum,"Fuggerstr. 8, 10777 Berlín Alemania",52.49929428,13.34769154,Mercure,93.6831,Tripadvisor,93.87,Booking.com,,Hotels.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d199384-Reviews-Mercure_Hotel_Berlin_Zentrum-Berlin.html
ALLEGRA Hotel Berlin Mitte,"Albrechtstr. 17, 10117 Berlín Alemania",52.52210236,13.3847847,Tripadvisor,92.69,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d231106-Reviews-ALLEGRA_Hotel_Berlin_Mitte-Berlin.html
Gastehaus Pauline,"Dickensweg 25-39, 14055 Berlín Alemania",52.50812912,13.23388004,Tripadvisor,92.16,Booking.com,,Agoda.com,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1515936-Reviews-Gastehaus_Pauline-Berlin.html
Mercure Berlin Tempelhof,"Hermannstr. 214-216 Eingang Rollbergstrasse, 12049 Berlín Alemania",52.47853851,13.42694759,Mercure,91.5539,Tripadvisor,91.73,Booking.com,,Expedia,91.6517,Hotels.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d217905-Reviews-Mercure_Berlin_Tempelhof-Berlin.html
ibis Styles Berlin Treptow,"Spreestr. 14, 12439 Berlín Alemania",52.45875168,13.51294422,ibis Styles,90.4787,Booking.com,,Hotels.com,,Expedia,92.7175,Agoda.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d233992-Reviews-Ibis_Styles_Berlin_Treptow-Berlin.html
B&B Hotel Berlin-Charlottenburg,"Kaiserdamm 117, 14057 Berlín Alemania",52.51066208,13.29608631,Tripadvisor,89.6,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d14192791-Reviews-B_B_Hotel_Berlin_Charlottenburg-Berlin.html
Mercure Hotel Berlin Wittenbergplatz,"Wittenbergplatz 3, 10789 Berlín Alemania",52.50096893,13.34261036,Mercure,89.5738,Booking.com,,Hotels.com,,Expedia,89.6695,Agoda.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d10631766-Reviews-Mercure_Hotel_Berlin_Wittenbergplatz-Berlin.html
NH Berlin Alexanderplatz,"Landsberger Allee 26 Friedrichshain, 10249 Berlín Alemania",52.5230217,13.43691158,Tripadvisor,89.49,Booking.com,,Hotels.com,,Expedia,89.1259,NH Hotels,89.56,https://www.tripadvisor.es/Hotel_Review-g187323-d233861-Reviews-NH_Berlin_Alexanderplatz-Berlin.html
Hollywood Media Hotel,"Kurfuerstendamm 202, 10719 Berlín Alemania",52.50156403,13.32139778,Tripadvisor,88.95,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d232601-Reviews-Hollywood_Media_Hotel-Berlin.html
Adagio Berlin Kurfurstendamm,"Lietzenburger Str. 89 a, 10719 Berlín Alemania",52.49920654,13.3214159,Adagio City,88.3602,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d1484649-Reviews-Adagio_Berlin_Kurfurstendamm-Berlin.html
Old Town Hotel,"Greifswalder Str. 211, 10405 Berlín Alemania",52.53246307,13.42743015,Tripadvisor,88.32,Booking.com,,Hotels.com,,Expedia,88.1242,Agoda.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d4569431-Reviews-Old_Town_Hotel-Berlin.html
Novotel Suites Berlin City Potsdamer Platz Hotel,"Anhalter Str. 2, 10963 Berlín Alemania",52.50458145,13.38332558,Novotel Suites,87.2955,Booking.com,,Hotels.com,,Expedia,87.3888,Agoda.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d498328-Reviews-Novotel_Suites_Berlin_City_Potsdamer_Platz_Hotel-Berlin.html
Hotel Delta,"Pohlstr. 58, 10785 Berlín Alemania",52.50106812,13.36291695,Tripadvisor,85.33,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d233869-Reviews-Hotel_Delta-Berlin.html
Living Hotel Weißensee by Derag,"Parkstr. 87, 13086 Berlín Alemania",52.55447006,13.45698738,Tripadvisor,85.33,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d202461-Reviews-Living_Hotel_Weissensee_by_Derag-Berlin.html
Mercure Hotel Berlin City West,"Ohmstr. 4-6, 13629 Berlín Alemania",52.53577423,13.27304363,Mercure,85.1664,Booking.com,,Expedia,73.5345,Hotels.com,,Agoda.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d200389-Reviews-Mercure_Hotel_Berlin_City_West-Berlin.html
Hotel City Green Berlin,"Bruno-Taut-Strasse 6, 12524 Berlín Alemania",52.41333389,13.56943893,Tripadvisor,85.12,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d13302996-Reviews-Hotel_City_Green_Berlin-Berlin.html
Hotel-Pension Michele,"Winterfeldtstr. 42, 10781 Berlín Alemania",52.49721146,13.35404968,Tripadvisor,83.2,Booking.com,,Agoda.com,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1029277-Reviews-Hotel_Pension_Michele-Berlin.html
B&B Hotel Berlin Alexanderplatz,"Voltairestraße 3a, 10179 Berlín Alemania",52.51730728,13.41530704,Tripadvisor,81.76,Booking.com,,Hotels.com,,Agoda.com,,Expedia,82.5505,https://www.tripadvisor.es/Hotel_Review-g187323-d13239243-Reviews-B_B_Hotel_Berlin_Alexanderplatz-Berlin.html
Ibis Berlin City Potsdamer Platz,"Anhalter Str. 4, 10963 Berlín Alemania",52.50472641,13.38411713,ibis,81.1849,Tripadvisor,81.34,Booking.com,,Hotels.com,,Agoda.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d488659-Reviews-Ibis_Berlin_City_Potsdamer_Platz-Berlin.html
Hotel Schoeneberg,"Hauptstr. 135, 10827 Berlín Alemania",52.48501587,13.3546133,Tripadvisor,81.07,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d231110-Reviews-Hotel_Schoeneberg-Berlin.html
NH Berlin Potsdamer Platz,"Stresemannstr. 47 Kreuzberg, 10963 Berlín Alemania",52.50173569,13.38572121,Tripadvisor,80.92,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d1676199-Reviews-NH_Berlin_Potsdamer_Platz-Berlin.html
ibis Berlin Spandau Hotel,"Klosterstrasse 4, 13581 Berlín Alemania",52.53321838,13.19820786,ibis,80.4823,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d233878-Reviews-Ibis_Berlin_Spandau_Hotel-Berlin.html
Hotel Atlas Berlin,"Bernhardstr. 9, 10715 Berlín Alemania",52.47830963,13.33061028,Tripadvisor,80.05,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d2486882-Reviews-Hotel_Atlas_Berlin-Berlin.html
Come Inn Berlin Kurfurstendamm Opera,"Kurfuerstendamm 180, 10707 Berlín Alemania",52.50029755,13.31221962,Tripadvisor,79.61,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d2049288-Reviews-Come_Inn_Berlin_Kurfurstendamm_Opera-Berlin.html
Ibis Berlin Mitte,"Prenzlauer Allee 4, 10405 Berlín Alemania",52.52894211,13.41818523,ibis,79.5241,Booking.com,,Hotels.com,,Expedia,79.609,Agoda.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d200263-Reviews-Ibis_Berlin_Mitte-Berlin.html
ibis Berlin City Süd,"Jahnstraße 13, 12347 Berlín Alemania",52.46097946,13.44442844,Tripadvisor,78.93,Booking.com,,ibis,78.779,Hotels.com,,Agoda.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d251494-Reviews-Ibis_Berlin_City_Sud-Berlin.html
Ibis Styles Berlin City Ost,"Scharnweberstr. 21-22, 10247 Berlín Alemania",52.51280975,13.46634388,Tripadvisor,77.87,Booking.com,,Hotels.com,,ibis Styles,77.7143,Agoda.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d289007-Reviews-Ibis_Styles_Berlin_City_Ost-Berlin.html
Ibis Berlin Ostbahnhof,"An der Schillingbruecke 2, 10243 Berlín Alemania",52.50996017,13.42975998,ibis,77.6078,Tripadvisor,77.76,Booking.com,,Hotels.com,,Expedia,77.6908,https://www.tripadvisor.es/Hotel_Review-g187323-d233877-Reviews-Ibis_Berlin_Ostbahnhof-Berlin.html
MEININGER Hotel Berlin Airport,"Alexander-Meissner-Str. 1, 12526 Berlín Alemania",52.39673233,13.54053688,Tripadvisor,77.33,Booking.com,,Official Site,,Agoda.com,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d2432737-Reviews-MEININGER_Hotel_Berlin_Airport-Berlin.html
fjord hotel berlin,"Bissingzeile 13, 10785 Berlín Alemania",52.50333405,13.37038326,Tripadvisor,77.28,Booking.com,,Hotels.com,,Sitio oficial,,Agoda.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d618767-Reviews-Fjord_hotel_berlin-Berlin.html
Die Botschaft,"Treskowallee 92, 10318 Berlín Alemania",52.48408127,13.52577972,Tripadvisor,77.07,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d13140283-Reviews-Die_Botschaft-Berlin.html
DORMERO Hotel Berlin Ku'damm,"Eislebener Str. 14, 10789 Berlín Alemania",52.50070953,13.33379745,Tripadvisor,77.07,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d234910-Reviews-DORMERO_Hotel_Berlin_Ku_damm-Berlin.html
Best Western Plus Plaza Berlin Kurfuerstendamm,"Kurfuerstendamm 203, 10719 Berlín Alemania",52.50186539,13.32244301,Tripadvisor,76.8,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d4155028-Reviews-Best_Western_Plus_Plaza_Berlin_Kurfuerstendamm-Berlin.html
Hotel ibis Berlin City Nord,"Alt-Reinickendorf 4-5, 13407 Berlín Alemania",52.57459259,13.35832214,ibis,76.6498,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d200360-Reviews-Hotel_ibis_Berlin_City_Nord-Berlin.html
Hotel Mit-Mensch,"Ehrlichstr. 48, 10318 Berlín Alemania",52.48160934,13.51707554,Tripadvisor,76.61,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d680284-Reviews-Hotel_Mit_Mensch-Berlin.html
Hotel Ibis Berlin Hauptbahnhof,"Invalidenstr. 53, 10557 Berlín Alemania",52.5268631,13.36970901,Tripadvisor,75.84,Booking.com,,ibis,75.6916,Hotels.com,,Expedia,75.7725,https://www.tripadvisor.es/Hotel_Review-g187323-d7388946-Reviews-Hotel_Ibis_Berlin_Hauptbahnhof-Berlin.html
Hotel NOVA,"Weitlingstr. 15, 10317 Berlín Alemania",52.50941849,13.49794865,Tripadvisor,75.73,Booking.com,,Agoda.com,,Trip.com,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1582984-Reviews-Hotel_NOVA-Berlin.html
ibis Berlin Messe,"Messedamm 10, 14057 Berlín Alemania",52.50667191,13.28034019,ibis,75.6916,Tripadvisor,75.84,Booking.com,,Hotels.com,,Agoda.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d200359-Reviews-Ibis_Berlin_Messe-Berlin.html
Ibis Styles Berlin Mitte,"Brunnenstr. 1-2 Rosenthaler Platz, 10119 Berlín Alemania",52.53006744,13.40110302,ibis Styles,75.6916,Tripadvisor,75.84,Booking.com,,Hotels.com,,Agoda.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d1942810-Reviews-Ibis_Styles_Berlin_Mitte-Berlin.html
Ibis Berlin City West,"Brandenburgische Str. 11, 10713 Berlín Alemania",52.48897552,13.31631947,ibis,75.6916,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d300709-Reviews-Ibis_Berlin_City_West-Berlin.html
AZIMUT Hotel Kurfuerstendamm Berlin,"Joachimsthaler Str. 39-40 D, 10623 Berlín Alemania",52.50469589,13.33197212,Tripadvisor,75.09,Booking.com,,Official Site,,Hotels.com,,Agoda.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d200345-Reviews-AZIMUT_Hotel_Kurfuerstendamm_Berlin-Berlin.html
ibis Berlin Kurfuerstendamm Hotel,"Bayreuther Str. 39, 10787 Berlín Alemania",52.50251007,13.34443092,ibis,74.7335,Tripadvisor,74.88,Booking.com,,Hotels.com,,Agoda.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d4223029-Reviews-Ibis_Berlin_Kurfuerstendamm_Hotel-Berlin.html
Art-Hotel Charlottenburger Hof,"Stuttgarter Platz 14, 10627 Berlín Alemania",52.50540161,13.30176258,Tripadvisor,73.42,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d190525-Reviews-Art_Hotel_Charlottenburger_Hof-Berlin.html
CALMA Berlin Mitte,"Linienstr. 139-140, 10115 Berlín Alemania",52.52640533,13.39002419,Tripadvisor,72.8,Booking.com,,Hotels.com,,Sitio oficial,79.9,Agoda.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d3774508-Reviews-CALMA_Berlin_Mitte-Berlin.html
Huttenpalast,"Hobrechtstr. 66, 12047 Berlín Alemania",52.48928833,13.42591381,Tripadvisor,72.8,Booking.com,,Agoda.com,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d2251909-Reviews-Huttenpalast-Berlin.html
Select Hotel Checkpoint Charlie Berlin,"Hedemannstr. 11/12, 10969 Berlín Alemania",52.50316238,13.38928795,Hotel Website,72.3915,Booking.com,,Hotels.com,,Expedia,99.506,Agoda.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d604492-Reviews-Select_Hotel_Checkpoint_Charlie_Berlin-Berlin.html
B&B Hotel Berlin-Tiergarten,"Englische Straße 1-4, 10587 Berlín Alemania",52.51429749,13.33113194,Tripadvisor,71.68,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d11978294-Reviews-B_B_Hotel_Berlin_Tiergarten-Berlin.html
MEININGER Hotel Berlin Alexanderplatz,"Schoenhauser Allee 19, 10435 Berlín Alemania",52.53294373,13.41296196,Tripadvisor,70.93,Booking.com,,Official Site,,Agoda.com,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d775090-Reviews-MEININGER_Hotel_Berlin_Alexanderplatz-Berlin.html
Hotel Luetzow,"Keithstr. 38, 10787 Berlín Alemania",52.50611115,13.34793854,Tripadvisor,70.4,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d2549001-Reviews-Hotel_Luetzow-Berlin.html
Hotel Gat Point Charlie,"Mauerstr. 81 - 82, 10117 Berlín Alemania",52.50896835,13.3883009,Tripadvisor,66.53,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d1735276-Reviews-Hotel_Gat_Point_Charlie-Berlin.html
ibis budget Berlin City Potsdamer Platz,"Anhalter Str. 6, 10963 Berlín Alemania",52.50482559,13.38448334,ibis Budget,66.334,Tripadvisor,66.46,Booking.com,,Agoda.com,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d556166-Reviews-Ibis_budget_Berlin_City_Potsdamer_Platz-Berlin.html
Ibis Budget Berlin Alexanderplatz,"Mollstr. 30, 10249 Berlín Alemania",52.52511978,13.4212389,ibis Budget,66.1104,Booking.com,,Agoda.com,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1895420-Reviews-Ibis_Budget_Berlin_Alexanderplatz-Berlin.html
Motel Plus Berlin,"Silbersteinstr. 30 - 34, 12051 Berlín Alemania",52.46725082,13.43747139,Tripadvisor,66.08,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d4220180-Reviews-Motel_Plus_Berlin-Berlin.html
Atrium Charlottenburg Hotel,"Kaiser-Friedrich-Str. 53, 10627 Berlín Alemania",52.50600052,13.3024168,Tripadvisor,64.76,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d631485-Reviews-Atrium_Charlottenburg_Hotel-Berlin.html
Hotel Abendstern,"Stuttgarter Platz 8, 10627 Berlín Alemania",52.50572586,13.30427265,Tripadvisor,64.32,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d320650-Reviews-Hotel_Abendstern-Berlin.html
Leonardo Hotel Berlin KU'DAMM,"Kurfuerstendamm 35, 10719 Berlín Alemania",52.50260925,13.32384396,Tripadvisor,63.5,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d232607-Reviews-Leonardo_Hotel_Berlin_KU_DAMM-Berlin.html
Upper Room Hotel,"Rankestr. 3, 10789 Berlín Alemania",52.50340271,13.33429432,Tripadvisor,58.67,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d1726547-Reviews-Upper_Room_Hotel-Berlin.html
Ibis Budget Berlin Kurfurstendamm,"Bayreuther Str. 41, 10787 Berlín Alemania",52.50283813,13.3445158,ibis Budget,58.4135,Booking.com,,Agoda.com,,,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d4223013-Reviews-Ibis_Budget_Berlin_Kurfurstendamm-Berlin.html
Meininger Hotel Berlin Hauptbahnhof,"Ella-Trebe-Str. 9, 10557 Berlín Alemania",52.52419281,13.3685379,Tripadvisor,57.07,Booking.com,,Agoda.com,,Official Site,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d1557166-Reviews-Meininger_Hotel_Berlin_Hauptbahnhof-Berlin.html
Hotel Ambiente Berlin City,"Gossowstrasse 11, 10777 Berlín Alemania",52.49646378,13.34790134,Tripadvisor,55.73,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d659048-Reviews-Hotel_Ambiente_Berlin_City-Berlin.html
Atrium Hotel Berlin,"Motzstr. 87, 10779 Berlín Alemania",52.49348068,13.3351717,Tripadvisor,53.59,Booking.com,,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d248845-Reviews-Atrium_Hotel_Berlin-Berlin.html
Hotel de Rome,"Behrenstr. 37, 10117 Berlín Alemania",52.51576233,13.39402294,Booking.com,,Rocco Forte,452.4465,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d601486-Reviews-Hotel_de_Rome-Berlin.html
"The Ritz-Carlton, Berlin","Potsdamer Platz 3, 10785 Berlín Alemania",52.51013184,13.37541962,Booking.com,,Expedia,406.5924,Hotels.com,,Agoda.com,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d289019-Reviews-The_Ritz_Carlton_Berlin-Berlin.html
Schlosshotel Berlin by Patrick Hellmann,"Brahmsstr. 10 Charlottenburg-Wilmersdorf, 14193 Berlín Alemania",52.48011017,13.27421379,Booking.com,,Official Hotel,294.2818,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d199421-Reviews-Schlosshotel_Berlin_by_Patrick_Hellmann-Berlin.html
"Hotel Luc, Autograph Collection","Charlottenstr. 50, 10117 Berlín Alemania",52.51448822,13.39090729,Booking.com,,Expedia,254.3336,Hotels.com,,Agoda.com,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d18721152-Reviews-Hotel_Luc_Autograph_Collection-Berlin.html
The Mandala Hotel,"Potsdamer Strasse 3, 10785 Berlín Alemania",52.50901413,13.37355804,Booking.com,,Expedia,246.2979,Hotels.com,,Agoda.com,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d248857-Reviews-The_Mandala_Hotel-Berlin.html
The Westin Grand Berlin,"Friedrichstr. 158-164, 10117 Berlín Alemania",52.51578903,13.38884926,Booking.com,,Expedia,244.2945,Hotels.com,,Agoda.com,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d191437-Reviews-The_Westin_Grand_Berlin-Berlin.html
Berlin Marriott Hotel,"Inge-Beisheim-Platz 1, 10785 Berlín Alemania",52.5108757,13.37637615,Booking.com,,Expedia,233.1257,Hotels.com,,Agoda.com,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d276043-Reviews-Berlin_Marriott_Hotel-Berlin.html
Hotel Palace Berlin,"Budapester Str. 45, 10787 Berlín Alemania",52.50496292,13.33863831,Booking.com,,Expedia,202.6566,Official Site,,Hotels.com,,Agoda.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d199395-Reviews-Hotel_Palace_Berlin-Berlin.html
"Hotel am Steinplatz, Autograph Collection","Steinplatz 4, 10623 Berlín Alemania",52.50805664,13.3263464,Booking.com,,Expedia,196.3266,Hotels.com,,Agoda.com,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d5252757-Reviews-Hotel_am_Steinplatz_Autograph_Collection-Berlin.html
Casa Camper Berlin,"Weinmeisterstrasse 1, 10178 Berlín Alemania",52.52577972,13.40405273,Booking.com,,Expedia,195.2074,Hotels.com,,Agoda.com,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d1510083-Reviews-Casa_Camper_Berlin-Berlin.html
Hotel Zoo Berlin,"Kurfuerstendamm 25, 10719 Berlín Alemania",52.50362396,13.32909489,Booking.com,,Official Hotel,187.3661,Hotels.com,,Expedia,209.7164,Agoda.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d234878-Reviews-Hotel_Zoo_Berlin-Berlin.html
Wilde Aparthotels by Staycity - Checkpoint Charlie Berlin,"Zimmerstrasse 91, 10117 Berlín Alemania",52.50758362,13.38754559,Booking.com,,Expedia,181.7155,Hotels.com,,Agoda.com,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d18846235-Reviews-Wilde_Aparthotels_by_Staycity_Checkpoint_Charlie_Berlin-Berlin.html
Centrovital Hotel Berlin,"Brauereihof 6 Brauereihof 6, 13585 Berlín Alemania",52.54677582,13.21070957,Booking.com,,Expedia,172.2839,Hotels.com,,Agoda.com,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d386897-Reviews-Centrovital_Hotel_Berlin-Berlin.html
Dorint Kurfürstendamm Berlin,"Augsburger Strasse 41, 10789 Berlín Alemania",52.50262833,13.33197975,Booking.com,,Official Site,152.3414,Hotels.com,,Agoda.com,,Expedia,,https://www.tripadvisor.es/Hotel_Review-g187323-d582479-Reviews-Dorint_Kurfurstendamm_Berlin-Berlin.html
Hampton by Hilton Berlin City East Side Gallery,"Mildred-Harnack-Str. 15, 10243 Berlín Alemania",52.50492096,13.44100571,Booking.com,,Expedia,143.8931,Hotels.com,,Agoda.com,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d15328359-Reviews-Hampton_by_Hilton_Berlin_City_East_Side_Gallery-Berlin.html
Titanic Gendarmenmarkt Berlin,"Französische Straße 30, 10117 Berlín Alemania",52.5151825,13.39465141,Booking.com,,Official Hotel,141.0356,Expedia,156.4793,Hotels.com,,Agoda.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d7374653-Reviews-Titanic_Gendarmenmarkt_Berlin-Berlin.html
Lindner Hotel Am Ku'damm,"Kurfuerstendamm 24, 10719 Berlín Alemania",52.50390625,13.32973576,Booking.com,,Expedia,140.8665,Hotels.com,,Official Site,,Agoda.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d282723-Reviews-Lindner_Hotel_Am_Ku_damm-Berlin.html
Provocateur Berlin,"Brandenburgische Str. 21, 10707 Berlín Alemania",52.4944458,13.30947971,Booking.com,,Expedia,139.1112,Hotels.com,,Official Site,,Agoda.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d11890006-Reviews-Provocateur_Berlin-Berlin.html
numa l Belfort Rooms & Apartments,"Belforter Str. 24, 10405 Berlín Alemania",52.53248978,13.41879654,Booking.com,,Expedia,137.1967,Hotels.com,,Agoda.com,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d19772055-Reviews-Numa_l_Belfort_Rooms_Apartments-Berlin.html
Adina Apartment Hotel Berlin Checkpoint Charlie,"Krausenstrasse 35 - 36, 10117 Berlín Alemania",52.50978088,13.39747334,Booking.com,,Expedia,136.3536,Hotels.com,,Agoda.com,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d781064-Reviews-Adina_Apartment_Hotel_Berlin_Checkpoint_Charlie-Berlin.html
The Weinmeister,"Weinmeisterstr. 2 10178 Berlin, 10178 Berlín Alemania",52.52561951,13.40438271,Booking.com,,Expedia,134.9731,Hotels.com,,Agoda.com,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d1791773-Reviews-The_Weinmeister-Berlin.html
ARCOTEL John F Berlin,"Werderscher Markt 11, 10117 Berlín Alemania",52.51527786,13.39777279,Booking.com,,Expedia,134.5632,Hotels.com,,Agoda.com,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d1218768-Reviews-ARCOTEL_John_F_Berlin-Berlin.html
New Berlin,"Petersburger Str. 24, 10249 Berlín Alemania",52.52445221,13.44845963,Booking.com,,Expedia,119.3603,Hotels.com,,Agoda.com,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d230573-Reviews-New_Berlin-Berlin.html
Feng Shui Hotel Melarose,"Greifswalder Str. 199, 10405 Berlín Alemania",52.53395844,13.43029308,Booking.com,,Expedia,111.6975,Hotels.com,,Agoda.com,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d1075815-Reviews-Feng_Shui_Hotel_Melarose-Berlin.html
AMERON Berlin ABION Spreebogen Waterside,"Alt-Moabit 99, 10559 Berlín Alemania",52.52285385,13.34609413,Booking.com,,Official Hotel,110.7163,Hotels.com,,Official Hotel,149.0412,Expedia,115.8008,https://www.tripadvisor.es/Hotel_Review-g187323-d199422-Reviews-AMERON_Berlin_ABION_Spreebogen_Waterside-Berlin.html
Estrel Berlin,"Sonnenallee 225, 12057 Berlín Alemania",52.47354507,13.45913124,Booking.com,,Official Hotel,110.663,Agoda.com,,Trip.com,,,,https://www.tripadvisor.es/Hotel_Review-g187323-d228327-Reviews-Estrel_Berlin-Berlin.html
Klassik Hotel,"Revaler Str. 6, 10245 Berlín Alemania",52.50849915,13.45129585,Booking.com,,Expedia,109.3807,Hotels.com,,Agoda.com,,Trip.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d1028471-Reviews-Klassik_Hotel-Berlin.html
Seminaris CampusHotel Berlin,"Takustr. 39, 14195 Berlín Alemania",52.45708466,13.29363632,Booking.com,,Official Hotel,106.3515,Expedia,98.4245,Hotels.com,,Agoda.com,,https://www.tripadvisor.es/Hotel_Review-g187323-d1208062-Reviews-Seminaris_CampusHotel_Berlin-Berlin.html
